6
8
7
5
8
7
11
10
9
8
6
8
7
8
4
6
9
8
7
5
3
5
4
7
6
9
8
10
9
7
5
7
6
2
5
4
5
3
1
6
5
4
3
7
8
6
8
7
9
8
9
5
7
6
4
6
7
8
5
2
4
3
4
0
2
3
1
4
8
9
7
6
7
5
8
7
8
6
7
10
12
13
11
9
10
8
10
9
10
11
3
4
5
6
7
2
4
6
5
3
